"session","id","id_case","stage","role","age","ses","sex_female","faculty_player","iri_fs","iri_ec","iri_pt","iri_pd","target","judgement","decision_target","decision_other","faculty_target","faculty_other","faculty_victim","group_target","group_other","n_match","obs_group","source_row_number","role_label","target_label","N1_faculty","N2_faculty","N1_decision","N2_decision","N1_faculty_label","N2_faculty_label","faculty_player_label","decision_target_label","decision_other_label","decision_pattern","victim_N1_group","victim_N2_group","bystander_victim_group","bystander_N1_group","bystander_N2_group","N1_N2_same_faculty","N1_N2_same_faculty_binary","faculty_player_factor"
"15","213","213s7",7,1,27,3,0,2,1.42857142857143,1.85714285714286,2.28571428571429,1.57142857142857,2,-9,1,1,1,2,2,2,1,0,,4254,"victim","N2",2,1,1,1,"Engineering","Humanities","Engineering","accept","accept","both_accept","ingroup","outgroup",,,,"different",0,"Engineering"
"15","213","213s8",8,1,27,3,0,2,1.42857142857143,1.85714285714286,2.28571428571429,1.57142857142857,1,0,0,1,0,1,2,0,2,0,,4255,"victim","N1",0,1,0,1,"Control","Humanities","Engineering","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"different",0,"Engineering"
"15","213","213s8",8,1,27,3,0,2,1.42857142857143,1.85714285714286,2.28571428571429,1.57142857142857,2,-9,1,0,1,0,2,2,0,0,,4256,"victim","N2",0,1,0,1,"Control","Humanities","Engineering","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"different",0,"Engineering"
"15","213","213s9",9,1,27,3,0,2,1.42857142857143,1.85714285714286,2.28571428571429,1.57142857142857,1,-9,1,1,1,2,2,2,1,0,,4257,"victim","N1",1,2,1,1,"Humanities","Engineering","Engineering","accept","accept","both_accept","outgroup","ingroup",,,,"different",0,"Engineering"
"15","213","213s9",9,1,27,3,0,2,1.42857142857143,1.85714285714286,2.28571428571429,1.57142857142857,2,-9,1,1,2,1,2,1,2,0,,4258,"victim","N2",1,2,1,1,"Humanities","Engineering","Engineering","accept","accept","both_accept","outgroup","ingroup",,,,"different",0,"Engineering"
"15","213","213s10",10,1,27,3,0,2,1.42857142857143,1.85714285714286,2.28571428571429,1.57142857142857,1,-9,1,0,2,2,2,1,1,1,,4259,"victim","N1",2,2,1,0,"Engineering","Engineering","Engineering","accept","reject","target_accept_other_reject","ingroup","ingroup",,,,"same",1,"Engineering"
"15","213","213s10",10,1,27,3,0,2,1.42857142857143,1.85714285714286,2.28571428571429,1.57142857142857,2,0,0,1,2,2,2,1,1,1,,4260,"victim","N2",2,2,1,0,"Engineering","Engineering","Engineering","reject","accept","target_reject_other_accept","ingroup","ingroup",,,,"same",1,"Engineering"
"15","214","214s6",6,1,19,4,1,1,1.28571428571429,2.28571428571429,2.42857142857143,1.57142857142857,1,9,0,1,1,0,1,1,0,0,,4271,"victim","N1",1,0,0,1,"Humanities","Control","Humanities","reject","accept","target_reject_other_accept","ingroup","outgroup",,,,"different",0,"Humanities"
"15","214","214s6",6,1,19,4,1,1,1.28571428571429,2.28571428571429,2.42857142857143,1.57142857142857,2,-3,1,0,0,1,1,0,1,0,,4272,"victim","N2",1,0,0,1,"Humanities","Control","Humanities","accept","reject","target_accept_other_reject","ingroup","outgroup",,,,"different",0,"Humanities"
"15","214","214s7",7,1,19,4,1,1,1.28571428571429,2.28571428571429,2.42857142857143,1.57142857142857,1,9,0,0,1,0,1,1,0,0,,4273,"victim","N1",1,0,0,0,"Humanities","Control","Humanities","reject","reject","both_reject","ingroup","outgroup",,,,"different",0,"Humanities"
"15","214","214s7",7,1,19,4,1,1,1.28571428571429,2.28571428571429,2.42857142857143,1.57142857142857,2,9,0,0,0,1,1,0,1,0,,4274,"victim","N2",1,0,0,0,"Humanities","Control","Humanities","reject","reject","both_reject","ingroup","outgroup",,,,"different",0,"Humanities"
"15","214","214s8",8,1,19,4,1,1,1.28571428571429,2.28571428571429,2.42857142857143,1.57142857142857,1,9,0,0,0,2,1,0,2,0,,4275,"victim","N1",0,2,0,0,"Control","Engineering","Humanities","reject","reject","both_reject","outgroup","outgroup",,,,"different",0,"Humanities"
"15","214","214s8",8,1,19,4,1,1,1.28571428571429,2.28571428571429,2.42857142857143,1.57142857142857,2,9,0,0,2,0,1,2,0,0,,4276,"victim","N2",0,2,0,0,"Control","Engineering","Humanities","reject","reject","both_reject","outgroup","outgroup",,,,"different",0,"Humanities"
"15","214","214s9",9,1,19,4,1,1,1.28571428571429,2.28571428571429,2.42857142857143,1.57142857142857,1,-2,1,1,0,0,1,0,0,1,,4277,"victim","N1",0,0,1,1,"Control","Control","Humanities","accept","accept","both_accept","outgroup","outgroup",,,,"same",1,"Humanities"
"15","214","214s9",9,1,19,4,1,1,1.28571428571429,2.28571428571429,2.42857142857143,1.57142857142857,2,-2,1,1,0,0,1,0,0,1,,4278,"victim","N2",0,0,1,1,"Control","Control","Humanities","accept","accept","both_accept","outgroup","outgroup",,,,"same",1,"Humanities"
"15","214","214s10",10,1,19,4,1,1,1.28571428571429,2.28571428571429,2.42857142857143,1.57142857142857,1,9,0,0,0,0,1,0,0,1,,4279,"victim","N1",0,0,0,0,"Control","Control","Humanities","reject","reject","both_reject","outgroup","outgroup",,,,"same",1,"Humanities"
"15","214","214s10",10,1,19,4,1,1,1.28571428571429,2.28571428571429,2.42857142857143,1.57142857142857,2,9,0,0,0,0,1,0,0,1,,4280,"victim","N2",0,0,0,0,"Control","Control","Humanities","reject","reject","both_reject","outgroup","outgroup",,,,"same",1,"Humanities"
"15","215","215s1",1,1,19,2,0,2,2.71428571428571,3.42857142857143,3,2.14285714285714,1,9,0,1,1,1,2,2,2,1,,4281,"victim","N1",1,1,0,1,"Humanities","Humanities","Engineering","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"same",1,"Engineering"
"15","215","215s1",1,1,19,2,0,2,2.71428571428571,3.42857142857143,3,2.14285714285714,2,-4,1,0,1,1,2,2,2,1,,4282,"victim","N2",1,1,0,1,"Humanities","Humanities","Engineering","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"same",1,"Engineering"
"15","215","215s2",2,1,19,2,0,2,2.71428571428571,3.42857142857143,3,2.14285714285714,1,9,0,0,1,2,2,2,1,0,,4283,"victim","N1",1,2,0,0,"Humanities","Engineering","Engineering","reject","reject","both_reject","outgroup","ingroup",,,,"different",0,"Engineering"
"15","215","215s2",2,1,19,2,0,2,2.71428571428571,3.42857142857143,3,2.14285714285714,2,9,0,0,2,1,2,1,2,0,,4284,"victim","N2",1,2,0,0,"Humanities","Engineering","Engineering","reject","reject","both_reject","outgroup","ingroup",,,,"different",0,"Engineering"
"15","215","215s3",3,1,19,2,0,2,2.71428571428571,3.42857142857143,3,2.14285714285714,1,-5,1,0,0,1,2,0,2,0,,4285,"victim","N1",0,1,1,0,"Control","Humanities","Engineering","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"different",0,"Engineering"
"15","215","215s3",3,1,19,2,0,2,2.71428571428571,3.42857142857143,3,2.14285714285714,2,4,0,1,1,0,2,2,0,0,,4286,"victim","N2",0,1,1,0,"Control","Humanities","Engineering","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"different",0,"Engineering"
"15","215","215s4",4,1,19,2,0,2,2.71428571428571,3.42857142857143,3,2.14285714285714,1,-4,1,0,2,0,2,1,0,0,,4287,"victim","N1",2,0,1,0,"Engineering","Control","Engineering","accept","reject","target_accept_other_reject","ingroup","outgroup",,,,"different",0,"Engineering"
"15","215","215s4",4,1,19,2,0,2,2.71428571428571,3.42857142857143,3,2.14285714285714,2,4,0,1,0,2,2,0,1,0,,4288,"victim","N2",2,0,1,0,"Engineering","Control","Engineering","reject","accept","target_reject_other_accept","ingroup","outgroup",,,,"different",0,"Engineering"
"15","215","215s5",5,1,19,2,0,2,2.71428571428571,3.42857142857143,3,2.14285714285714,1,9,0,0,0,0,2,0,0,1,,4289,"victim","N1",0,0,0,0,"Control","Control","Engineering","reject","reject","both_reject","outgroup","outgroup",,,,"same",1,"Engineering"
"15","215","215s5",5,1,19,2,0,2,2.71428571428571,3.42857142857143,3,2.14285714285714,2,9,0,0,0,0,2,0,0,1,,4290,"victim","N2",0,0,0,0,"Control","Control","Engineering","reject","reject","both_reject","outgroup","outgroup",,,,"same",1,"Engineering"
"15","216","216s6",6,1,23,3,0,1,2.85714285714286,2.57142857142857,2.57142857142857,1.71428571428571,1,6,0,0,1,1,1,1,1,1,,4311,"victim","N1",1,1,0,0,"Humanities","Humanities","Humanities","reject","reject","both_reject","ingroup","ingroup",,,,"same",1,"Humanities"
"15","216","216s6",6,1,23,3,0,1,2.85714285714286,2.57142857142857,2.57142857142857,1.71428571428571,2,6,0,0,1,1,1,1,1,1,,4312,"victim","N2",1,1,0,0,"Humanities","Humanities","Humanities","reject","reject","both_reject","ingroup","ingroup",,,,"same",1,"Humanities"
"15","216","216s7",7,1,23,3,0,1,2.85714285714286,2.57142857142857,2.57142857142857,1.71428571428571,1,-5,1,1,1,2,1,1,2,0,,4313,"victim","N1",1,2,1,1,"Humanities","Engineering","Humanities","accept","accept","both_accept","ingroup","outgroup",,,,"different",0,"Humanities"
"15","216","216s7",7,1,23,3,0,1,2.85714285714286,2.57142857142857,2.57142857142857,1.71428571428571,2,4,1,1,2,1,1,2,1,0,,4314,"victim","N2",1,2,1,1,"Humanities","Engineering","Humanities","accept","accept","both_accept","ingroup","outgroup",,,,"different",0,"Humanities"
"15","216","216s8",8,1,23,3,0,1,2.85714285714286,2.57142857142857,2.57142857142857,1.71428571428571,1,7,1,1,0,1,1,0,1,0,,4315,"victim","N1",0,1,1,1,"Control","Humanities","Humanities","accept","accept","both_accept","outgroup","ingroup",,,,"different",0,"Humanities"
"15","216","216s8",8,1,23,3,0,1,2.85714285714286,2.57142857142857,2.57142857142857,1.71428571428571,2,-7,1,1,1,0,1,1,0,0,,4316,"victim","N2",0,1,1,1,"Control","Humanities","Humanities","accept","accept","both_accept","outgroup","ingroup",,,,"different",0,"Humanities"
"15","216","216s9",9,1,23,3,0,1,2.85714285714286,2.57142857142857,2.57142857142857,1.71428571428571,1,3,1,1,2,1,1,2,1,0,,4317,"victim","N1",2,1,1,1,"Engineering","Humanities","Humanities","accept","accept","both_accept","outgroup","ingroup",,,,"different",0,"Humanities"
"15","216","216s9",9,1,23,3,0,1,2.85714285714286,2.57142857142857,2.57142857142857,1.71428571428571,2,-4,1,1,1,2,1,1,2,0,,4318,"victim","N2",2,1,1,1,"Engineering","Humanities","Humanities","accept","accept","both_accept","outgroup","ingroup",,,,"different",0,"Humanities"
"15","216","216s10",10,1,23,3,0,1,2.85714285714286,2.57142857142857,2.57142857142857,1.71428571428571,1,8,0,1,1,0,1,1,0,0,,4319,"victim","N1",1,0,0,1,"Humanities","Control","Humanities","reject","accept","target_reject_other_accept","ingroup","outgroup",,,,"different",0,"Humanities"
"15","216","216s10",10,1,23,3,0,1,2.85714285714286,2.57142857142857,2.57142857142857,1.71428571428571,2,4,1,0,0,1,1,0,1,0,,4320,"victim","N2",1,0,0,1,"Humanities","Control","Humanities","accept","reject","target_accept_other_reject","ingroup","outgroup",,,,"different",0,"Humanities"
"15","217","217s1",1,1,21,1,0,1,2.28571428571429,1.14285714285714,1.28571428571429,0.428571428571428,1,4,1,0,1,1,1,1,1,1,,4321,"victim","N1",1,1,1,0,"Humanities","Humanities","Humanities","accept","reject","target_accept_other_reject","ingroup","ingroup",,,,"same",1,"Humanities"
"15","217","217s1",1,1,21,1,0,1,2.28571428571429,1.14285714285714,1.28571428571429,0.428571428571428,2,4,0,1,1,1,1,1,1,1,,4322,"victim","N2",1,1,1,0,"Humanities","Humanities","Humanities","reject","accept","target_reject_other_accept","ingroup","ingroup",,,,"same",1,"Humanities"
"15","217","217s2",2,1,21,1,0,1,2.28571428571429,1.14285714285714,1.28571428571429,0.428571428571428,1,-5,1,1,1,0,1,1,0,0,,4323,"victim","N1",1,0,1,1,"Humanities","Control","Humanities","accept","accept","both_accept","ingroup","outgroup",,,,"different",0,"Humanities"
"15","217","217s2",2,1,21,1,0,1,2.28571428571429,1.14285714285714,1.28571428571429,0.428571428571428,2,-5,1,1,0,1,1,0,1,0,,4324,"victim","N2",1,0,1,1,"Humanities","Control","Humanities","accept","accept","both_accept","ingroup","outgroup",,,,"different",0,"Humanities"
"15","217","217s3",3,1,21,1,0,1,2.28571428571429,1.14285714285714,1.28571428571429,0.428571428571428,1,0,1,0,0,0,1,0,0,1,,4325,"victim","N1",0,0,1,0,"Control","Control","Humanities","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"same",1,"Humanities"
"15","217","217s3",3,1,21,1,0,1,2.28571428571429,1.14285714285714,1.28571428571429,0.428571428571428,2,0,0,1,0,0,1,0,0,1,,4326,"victim","N2",0,0,1,0,"Control","Control","Humanities","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"same",1,"Humanities"
"15","217","217s4",4,1,21,1,0,1,2.28571428571429,1.14285714285714,1.28571428571429,0.428571428571428,1,7,0,0,2,1,1,2,1,0,,4327,"victim","N1",2,1,0,0,"Engineering","Humanities","Humanities","reject","reject","both_reject","outgroup","ingroup",,,,"different",0,"Humanities"
"15","217","217s4",4,1,21,1,0,1,2.28571428571429,1.14285714285714,1.28571428571429,0.428571428571428,2,7,0,0,1,2,1,1,2,0,,4328,"victim","N2",2,1,0,0,"Engineering","Humanities","Humanities","reject","reject","both_reject","outgroup","ingroup",,,,"different",0,"Humanities"
"15","217","217s5",5,1,21,1,0,1,2.28571428571429,1.14285714285714,1.28571428571429,0.428571428571428,1,-3,1,0,1,1,1,1,1,1,,4329,"victim","N1",1,1,1,0,"Humanities","Humanities","Humanities","accept","reject","target_accept_other_reject","ingroup","ingroup",,,,"same",1,"Humanities"
"15","217","217s5",5,1,21,1,0,1,2.28571428571429,1.14285714285714,1.28571428571429,0.428571428571428,2,-3,0,1,1,1,1,1,1,1,,4330,"victim","N2",1,1,1,0,"Humanities","Humanities","Humanities","reject","accept","target_reject_other_accept","ingroup","ingroup",,,,"same",1,"Humanities"
"16","218","218s1",1,1,23,1,1,2,2.42857142857143,2.57142857142857,3.57142857142857,1.71428571428571,1,9,1,1,1,1,2,2,2,1,,4341,"victim","N1",1,1,1,1,"Humanities","Humanities","Engineering","accept","accept","both_accept","outgroup","outgroup",,,,"same",1,"Engineering"
"16","218","218s1",1,1,23,1,1,2,2.42857142857143,2.57142857142857,3.57142857142857,1.71428571428571,2,9,1,1,1,1,2,2,2,1,,4342,"victim","N2",1,1,1,1,"Humanities","Humanities","Engineering","accept","accept","both_accept","outgroup","outgroup",,,,"same",1,"Engineering"
"16","218","218s2",2,1,23,1,1,2,2.42857142857143,2.57142857142857,3.57142857142857,1.71428571428571,1,0,0,0,2,2,2,1,1,1,,4343,"victim","N1",2,2,0,0,"Engineering","Engineering","Engineering","reject","reject","both_reject","ingroup","ingroup",,,,"same",1,"Engineering"
"16","218","218s2",2,1,23,1,1,2,2.42857142857143,2.57142857142857,3.57142857142857,1.71428571428571,2,0,0,0,2,2,2,1,1,1,,4344,"victim","N2",2,2,0,0,"Engineering","Engineering","Engineering","reject","reject","both_reject","ingroup","ingroup",,,,"same",1,"Engineering"
"16","218","218s3",3,1,23,1,1,2,2.42857142857143,2.57142857142857,3.57142857142857,1.71428571428571,1,0,0,0,1,0,2,2,0,0,,4345,"victim","N1",1,0,0,0,"Humanities","Control","Engineering","reject","reject","both_reject","outgroup","outgroup",,,,"different",0,"Engineering"
"16","218","218s3",3,1,23,1,1,2,2.42857142857143,2.57142857142857,3.57142857142857,1.71428571428571,2,0,0,0,0,1,2,0,2,0,,4346,"victim","N2",1,0,0,0,"Humanities","Control","Engineering","reject","reject","both_reject","outgroup","outgroup",,,,"different",0,"Engineering"
"16","218","218s4",4,1,23,1,1,2,2.42857142857143,2.57142857142857,3.57142857142857,1.71428571428571,1,-2,1,0,0,0,2,0,0,1,,4347,"victim","N1",0,0,1,0,"Control","Control","Engineering","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"same",1,"Engineering"
"16","218","218s4",4,1,23,1,1,2,2.42857142857143,2.57142857142857,3.57142857142857,1.71428571428571,2,0,0,1,0,0,2,0,0,1,,4348,"victim","N2",0,0,1,0,"Control","Control","Engineering","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"same",1,"Engineering"
"16","218","218s5",5,1,23,1,1,2,2.42857142857143,2.57142857142857,3.57142857142857,1.71428571428571,1,0,1,1,2,0,2,1,0,0,,4349,"victim","N1",2,0,1,1,"Engineering","Control","Engineering","accept","accept","both_accept","ingroup","outgroup",,,,"different",0,"Engineering"
"16","218","218s5",5,1,23,1,1,2,2.42857142857143,2.57142857142857,3.57142857142857,1.71428571428571,2,0,1,1,0,2,2,0,1,0,,4350,"victim","N2",2,0,1,1,"Engineering","Control","Engineering","accept","accept","both_accept","ingroup","outgroup",,,,"different",0,"Engineering"
"16","219","219s1",1,1,20,2,1,1,2.28571428571429,3.85714285714286,4,1.57142857142857,1,9,0,0,2,0,1,2,0,0,,4361,"victim","N1",2,0,0,0,"Engineering","Control","Humanities","reject","reject","both_reject","outgroup","outgroup",,,,"different",0,"Humanities"
"16","219","219s1",1,1,20,2,1,1,2.28571428571429,3.85714285714286,4,1.57142857142857,2,9,0,0,0,2,1,0,2,0,,4362,"victim","N2",2,0,0,0,"Engineering","Control","Humanities","reject","reject","both_reject","outgroup","outgroup",,,,"different",0,"Humanities"
"16","219","219s2",2,1,20,2,1,1,2.28571428571429,3.85714285714286,4,1.57142857142857,1,9,0,0,1,1,1,1,1,1,,4363,"victim","N1",1,1,0,0,"Humanities","Humanities","Humanities","reject","reject","both_reject","ingroup","ingroup",,,,"same",1,"Humanities"
"16","219","219s2",2,1,20,2,1,1,2.28571428571429,3.85714285714286,4,1.57142857142857,2,9,0,0,1,1,1,1,1,1,,4364,"victim","N2",1,1,0,0,"Humanities","Humanities","Humanities","reject","reject","both_reject","ingroup","ingroup",,,,"same",1,"Humanities"
"16","219","219s3",3,1,20,2,1,1,2.28571428571429,3.85714285714286,4,1.57142857142857,1,5,1,1,1,1,1,1,1,1,,4365,"victim","N1",1,1,1,1,"Humanities","Humanities","Humanities","accept","accept","both_accept","ingroup","ingroup",,,,"same",1,"Humanities"
"16","219","219s3",3,1,20,2,1,1,2.28571428571429,3.85714285714286,4,1.57142857142857,2,5,1,1,1,1,1,1,1,1,,4366,"victim","N2",1,1,1,1,"Humanities","Humanities","Humanities","accept","accept","both_accept","ingroup","ingroup",,,,"same",1,"Humanities"
"16","219","219s4",4,1,20,2,1,1,2.28571428571429,3.85714285714286,4,1.57142857142857,1,9,0,1,2,1,1,2,1,0,,4367,"victim","N1",2,1,0,1,"Engineering","Humanities","Humanities","reject","accept","target_reject_other_accept","outgroup","ingroup",,,,"different",0,"Humanities"
"16","219","219s4",4,1,20,2,1,1,2.28571428571429,3.85714285714286,4,1.57142857142857,2,2,1,0,1,2,1,1,2,0,,4368,"victim","N2",2,1,0,1,"Engineering","Humanities","Humanities","accept","reject","target_accept_other_reject","outgroup","ingroup",,,,"different",0,"Humanities"
"16","219","219s5",5,1,20,2,1,1,2.28571428571429,3.85714285714286,4,1.57142857142857,1,9,0,1,1,1,1,1,1,1,,4369,"victim","N1",1,1,0,1,"Humanities","Humanities","Humanities","reject","accept","target_reject_other_accept","ingroup","ingroup",,,,"same",1,"Humanities"
"16","219","219s5",5,1,20,2,1,1,2.28571428571429,3.85714285714286,4,1.57142857142857,2,2,1,0,1,1,1,1,1,1,,4370,"victim","N2",1,1,0,1,"Humanities","Humanities","Humanities","accept","reject","target_accept_other_reject","ingroup","ingroup",,,,"same",1,"Humanities"
"16","220","220s1",1,1,21,2,1,1,2.14285714285714,2.14285714285714,3.14285714285714,1.42857142857143,1,2,0,0,2,0,1,2,0,0,,4381,"victim","N1",2,0,0,0,"Engineering","Control","Humanities","reject","reject","both_reject","outgroup","outgroup",,,,"different",0,"Humanities"
"16","220","220s1",1,1,21,2,1,1,2.14285714285714,2.14285714285714,3.14285714285714,1.42857142857143,2,2,0,0,0,2,1,0,2,0,,4382,"victim","N2",2,0,0,0,"Engineering","Control","Humanities","reject","reject","both_reject","outgroup","outgroup",,,,"different",0,"Humanities"
"16","220","220s2",2,1,21,2,1,1,2.14285714285714,2.14285714285714,3.14285714285714,1.42857142857143,1,-3,1,0,0,0,1,0,0,1,,4383,"victim","N1",0,0,1,0,"Control","Control","Humanities","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"same",1,"Humanities"
"16","220","220s2",2,1,21,2,1,1,2.14285714285714,2.14285714285714,3.14285714285714,1.42857142857143,2,2,0,1,0,0,1,0,0,1,,4384,"victim","N2",0,0,1,0,"Control","Control","Humanities","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"same",1,"Humanities"
"16","220","220s3",3,1,21,2,1,1,2.14285714285714,2.14285714285714,3.14285714285714,1.42857142857143,1,4,0,0,2,0,1,2,0,0,,4385,"victim","N1",2,0,0,0,"Engineering","Control","Humanities","reject","reject","both_reject","outgroup","outgroup",,,,"different",0,"Humanities"
"16","220","220s3",3,1,21,2,1,1,2.14285714285714,2.14285714285714,3.14285714285714,1.42857142857143,2,4,0,0,0,2,1,0,2,0,,4386,"victim","N2",2,0,0,0,"Engineering","Control","Humanities","reject","reject","both_reject","outgroup","outgroup",,,,"different",0,"Humanities"
"16","220","220s4",4,1,21,2,1,1,2.14285714285714,2.14285714285714,3.14285714285714,1.42857142857143,1,-5,1,0,2,1,1,2,1,0,,4387,"victim","N1",2,1,1,0,"Engineering","Humanities","Humanities","accept","reject","target_accept_other_reject","outgroup","ingroup",,,,"different",0,"Humanities"
"16","220","220s4",4,1,21,2,1,1,2.14285714285714,2.14285714285714,3.14285714285714,1.42857142857143,2,3,0,1,1,2,1,1,2,0,,4388,"victim","N2",2,1,1,0,"Engineering","Humanities","Humanities","reject","accept","target_reject_other_accept","outgroup","ingroup",,,,"different",0,"Humanities"
"16","220","220s5",5,1,21,2,1,1,2.14285714285714,2.14285714285714,3.14285714285714,1.42857142857143,1,5,0,0,0,1,1,0,1,0,,4389,"victim","N1",0,1,0,0,"Control","Humanities","Humanities","reject","reject","both_reject","outgroup","ingroup",,,,"different",0,"Humanities"
"16","220","220s5",5,1,21,2,1,1,2.14285714285714,2.14285714285714,3.14285714285714,1.42857142857143,2,5,0,0,1,0,1,1,0,0,,4390,"victim","N2",0,1,0,0,"Control","Humanities","Humanities","reject","reject","both_reject","outgroup","ingroup",,,,"different",0,"Humanities"
"16","221","221s6",6,1,21,3,1,1,1.28571428571429,3.14285714285714,3.14285714285714,0.857142857142857,1,-5,1,0,0,2,1,0,2,0,,4411,"victim","N1",0,2,1,0,"Control","Engineering","Humanities","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"different",0,"Humanities"
"16","221","221s6",6,1,21,3,1,1,1.28571428571429,3.14285714285714,3.14285714285714,0.857142857142857,2,9,0,1,2,0,1,2,0,0,,4412,"victim","N2",0,2,1,0,"Control","Engineering","Humanities","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"different",0,"Humanities"
"16","221","221s7",7,1,21,3,1,1,1.28571428571429,3.14285714285714,3.14285714285714,0.857142857142857,1,9,0,1,2,0,1,2,0,0,,4413,"victim","N1",2,0,0,1,"Engineering","Control","Humanities","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"different",0,"Humanities"
"16","221","221s7",7,1,21,3,1,1,1.28571428571429,3.14285714285714,3.14285714285714,0.857142857142857,2,-6,1,0,0,2,1,0,2,0,,4414,"victim","N2",2,0,0,1,"Engineering","Control","Humanities","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"different",0,"Humanities"
"16","221","221s8",8,1,21,3,1,1,1.28571428571429,3.14285714285714,3.14285714285714,0.857142857142857,1,-5,1,0,0,2,1,0,2,0,,4415,"victim","N1",0,2,1,0,"Control","Engineering","Humanities","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"different",0,"Humanities"
"16","221","221s8",8,1,21,3,1,1,1.28571428571429,3.14285714285714,3.14285714285714,0.857142857142857,2,9,0,1,2,0,1,2,0,0,,4416,"victim","N2",0,2,1,0,"Control","Engineering","Humanities","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"different",0,"Humanities"
"16","221","221s9",9,1,21,3,1,1,1.28571428571429,3.14285714285714,3.14285714285714,0.857142857142857,1,9,0,1,0,0,1,0,0,1,,4417,"victim","N1",0,0,0,1,"Control","Control","Humanities","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"same",1,"Humanities"
"16","221","221s9",9,1,21,3,1,1,1.28571428571429,3.14285714285714,3.14285714285714,0.857142857142857,2,-3,1,0,0,0,1,0,0,1,,4418,"victim","N2",0,0,0,1,"Control","Control","Humanities","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"same",1,"Humanities"
"16","221","221s10",10,1,21,3,1,1,1.28571428571429,3.14285714285714,3.14285714285714,0.857142857142857,1,7,0,0,1,0,1,1,0,0,,4419,"victim","N1",1,0,0,0,"Humanities","Control","Humanities","reject","reject","both_reject","ingroup","outgroup",,,,"different",0,"Humanities"
"16","221","221s10",10,1,21,3,1,1,1.28571428571429,3.14285714285714,3.14285714285714,0.857142857142857,2,7,0,0,0,1,1,0,1,0,,4420,"victim","N2",1,0,0,0,"Humanities","Control","Humanities","reject","reject","both_reject","ingroup","outgroup",,,,"different",0,"Humanities"
"16","222","222s1",1,1,19,1,1,2,2.14285714285714,2.57142857142857,2.57142857142857,1.57142857142857,1,7,0,0,0,0,2,0,0,1,,4421,"victim","N1",0,0,0,0,"Control","Control","Engineering","reject","reject","both_reject","outgroup","outgroup",,,,"same",1,"Engineering"
"16","222","222s1",1,1,19,1,1,2,2.14285714285714,2.57142857142857,2.57142857142857,1.57142857142857,2,7,0,0,0,0,2,0,0,1,,4422,"victim","N2",0,0,0,0,"Control","Control","Engineering","reject","reject","both_reject","outgroup","outgroup",,,,"same",1,"Engineering"
"16","222","222s2",2,1,19,1,1,2,2.14285714285714,2.57142857142857,2.57142857142857,1.57142857142857,1,2,1,1,1,0,2,2,0,0,,4423,"victim","N1",1,0,1,1,"Humanities","Control","Engineering","accept","accept","both_accept","outgroup","outgroup",,,,"different",0,"Engineering"
"16","222","222s2",2,1,19,1,1,2,2.14285714285714,2.57142857142857,2.57142857142857,1.57142857142857,2,2,1,1,0,1,2,0,2,0,,4424,"victim","N2",1,0,1,1,"Humanities","Control","Engineering","accept","accept","both_accept","outgroup","outgroup",,,,"different",0,"Engineering"
"16","222","222s3",3,1,19,1,1,2,2.14285714285714,2.57142857142857,2.57142857142857,1.57142857142857,1,3,1,1,1,2,2,2,1,0,,4425,"victim","N1",1,2,1,1,"Humanities","Engineering","Engineering","accept","accept","both_accept","outgroup","ingroup",,,,"different",0,"Engineering"
"16","222","222s3",3,1,19,1,1,2,2.14285714285714,2.57142857142857,2.57142857142857,1.57142857142857,2,3,1,1,2,1,2,1,2,0,,4426,"victim","N2",1,2,1,1,"Humanities","Engineering","Engineering","accept","accept","both_accept","outgroup","ingroup",,,,"different",0,"Engineering"
"16","222","222s4",4,1,19,1,1,2,2.14285714285714,2.57142857142857,2.57142857142857,1.57142857142857,1,5,0,1,0,0,2,0,0,1,,4427,"victim","N1",0,0,0,1,"Control","Control","Engineering","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"same",1,"Engineering"
"16","222","222s4",4,1,19,1,1,2,2.14285714285714,2.57142857142857,2.57142857142857,1.57142857142857,2,1,1,0,0,0,2,0,0,1,,4428,"victim","N2",0,0,0,1,"Control","Control","Engineering","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"same",1,"Engineering"
